"species_name_fishbase","eventDate","decimalLatitude","decimalLongitude"
"Siganus rivulatus","2009-01-01",36.42359,28.19117
"Siganus rivulatus","2021-09-05",32.0527,34.6919
"Siganus rivulatus","2014-10-09",32.9392,34.926
"Siganus rivulatus","2019-01-01",36.8868,25.6835
"Siganus rivulatus","2019-01-01",37.1405,25.22358
"Siganus rivulatus","2003-08-12",36.16022,28.0886
"Siganus rivulatus","2016-01-01",36.835,25.841
"Siganus rivulatus","2021-09-22",37.6969,20.8545
"Siganus rivulatus","2022-01-01",36.4393,28.1582
"Siganus rivulatus","2021-01-01",37.6667,21.3039
"Siganus rivulatus","2021-09-24",36.7831,25.8455
"Siganus rivulatus","2020-10-14",37.6776,23.4622
"Siganus rivulatus","2019-01-01",36.90812,25.97055
"Siganus rivulatus","2021-08-22",31.9492,34.6467
"Siganus rivulatus","2020-08-17",36.6747,24.516
"Siganus rivulatus","2020-10-21",37.5201,24.2832
"Siganus rivulatus","2022-01-01",37.7812,26.8925
"Siganus rivulatus","2020-09-25",32.1112,34.7185
"Siganus rivulatus","2022-01-01",37.6667,21.3039
"Siganus rivulatus","2007-08-24",36.43889,28.20444
"Siganus rivulatus","2022-01-01",35.1465,33.9858
"Siganus rivulatus","2021-01-01",37.5044,22.8645
"Siganus rivulatus","2020-10-14",37.7016,23.462
"Siganus rivulatus","2020-10-21",37.9047,24.9587
"Siganus rivulatus","2020-10-14",37.672,23.4663
"Siganus rivulatus","2019-01-01",36.9302,25.9641
"Siganus rivulatus","2021-09-30",31.9492,34.6467
"Siganus rivulatus","2020-09-20",36.8629,25.4919
"Siganus rivulatus","2021-06-25",32.1112,34.7185
"Siganus rivulatus","2021-09-20",36.9644,25.5641
"Siganus rivulatus","2021-01-01",37.2685,9.8927
"Siganus rivulatus","2020-09-24",36.8287,25.911
"Siganus rivulatus","2020-01-01",33.9264,10.0996
"Siganus rivulatus","2002-08-28",36.16022,28.0886
"Siganus rivulatus","2019-01-01",36.9907,25.124
"Silhouettea aegyptia","1972-01-01",31.188,33.224
"Sillago suezensis","2015-06-12",32.1337,34.7664
"Sillago suezensis","2014-08-15",32.289,34.785
"Sillago suezensis","2015-09-08",35.2561,25.7411
"Sillago suezensis","1994-01-01",36.562,35.613
"Sillago suezensis","2014-06-10",37.6923,26.7265
"Sillago suezensis","2009-01-01",34.785,32.371
"Sillago suezensis","2019-05-26",35.2677,25.7313
"Sillago suezensis","2015-08-12",31.992,34.668
"Sillago suezensis","1984-01-01",36.419,35.833
"Sillago suezensis","2020-02-14",32.1337,34.7664
"Sillago suezensis","2014-06-15",35.3623,33.6497
"Sillago suezensis","2014-08-11",32.1337,34.7345
"Sillago suezensis","2015-02-12",32.1045,34.7185
"Sillago suezensis","2015-08-11",32.1607,34.7398
"Sillago suezensis","2019-08-31",33.8419,10.2693
"Sillago suezensis","2014-06-28",33.7527,10.4238
"Sillago suezensis","2019-05-07",38.7733,23.0193
"Sillago suezensis","2019-06-13",32.505,34.7957
"Sillago suezensis","1983-01-01",36.668,34.556
"Sillago suezensis","2015-05-02",31.9762,34.66
"Sillago suezensis","2017-07-02",35.4783,24.1092
"Sillago suezensis","2020-07-10",40.2705,23.1439
"Sillago suezensis","2019-04-20",31.9762,34.66
"Sillago suezensis","2020-08-13",35.4783,24.1092
"Sillago suezensis","2014-09-12",32.0257,34.6786
"Sillago suezensis","2020-02-10",35.9215,10.6938
"Sillago suezensis","2019-04-17",32.019,34.7185
"Sillago suezensis","2019-08-24",35.8546,12.8635
"Sillago suezensis","2022-08-01",37.0351,28.2817
"Sillago suezensis","2020-01-28",31.7647,34.5084
"Sillago suezensis","2016-08-15",32.289,34.785
"Sillago suezensis","2016-04-02",35.9027,14.5066
"Sillago suezensis","2014-08-12",32.1382,34.7345
"Sillago suezensis","2015-04-02",35.9027,14.5207
"Sillago suezensis","2015-09-12",32.0257,34.6786
"Sillago suezensis","2019-02-28",35.8303,14.5326
"Sillago suezensis","1997-01-01",36.9302,25.9641
"Sillago suezensis","2019-07-27",35.8933,14.5183
"Sillago suezensis","2016-04-23",36.3867,28.2505
"Sillago suezensis","2014-02-22",32.163,34.7398
"Sillago suezensis","2014-08-24",36.361,25.4027
"Sillago suezensis","2015-03-16",37.6998,20.9906
"Sillago suezensis","2014-08-11",32.1607,34.7398
"Sillago suezensis","2017-07-25",37.1371,24.4626
"Sillago suezensis","2014-05-14",32.1112,34.7185
"Sillago suezensis","2019-04-19",32.0482,34.6893
"Sillago suezensis","2014-08-28",32.0527,34.6919
"Sillago suezensis","2017-07-15",32.1112,34.7185
"Sillago suezensis","2015-09-27",32.0257,34.6786
"Sillago suezensis","2014-02-22",31.965,34.6573
"Sillago suezensis","2014-08-26",35.4003,32.9159
"Sillago suezensis","1984-01-01",36.662,34.554
"Sillago suezensis","2008-01-01",36.671,35.93
"Sillago suezensis","2019-08-19",35.8967,14.5001
"Sillago suezensis","2015-01-01",36.852,30.717
"Sillago suezensis","2016-04-28",31.992,34.668
"Sillago suezensis","2014-06-09",31.92,34.6733
"Sillago suezensis","2014-08-10",32.1045,34.7185
"Sillago suezensis","2017-06-11",35.2561,25.7411
"Sillago suezensis","1983-01-01",36.597,35.663
"Sillago suezensis","2015-08-05",35.363,33.1968
"Sillago suezensis","2018-11-01",36.2289,28.15
"Sillago suezensis","2003-04-01",36.5948,36.1702
"Sillago suezensis","2019-07-26",35.6823,34.5793
"Sillago suezensis","2014-05-27",32.1112,34.7558
"Sillago suezensis","2014-08-28",32.0257,34.6786
"Sillago suezensis","2020-06-09",32.1045,34.7185
"Sillago suezensis","2015-08-17",36.7216,24.4582
"Sillago suezensis","2014-07-31",35.2561,25.7411
"Sillago suezensis","2019-08-01",34.6957,11.1967
"Sillago suezensis","2015-06-23",31.9762,34.6201
"Sillago suezensis","2015-03-31",35.9232,14.3429
"Sillago suezensis","2015-08-15",32.262,34.785
"Sillago suezensis","2020-02-27",32.1382,34.7345
"Sillago suezensis","2015-09-25",31.9492,34.6467
"Sillago suezensis","2017-06-29",31.9492,34.6467
"Sillago suezensis","2014-06-07",35.9021,14.5146
"Sillago suezensis","2017-02-12",31.9492,34.6467
"Sillago suezensis","2019-08-11",32.1337,34.7345
"Sillago suezensis","2014-09-05",34.9515,24.7543
"Sillago suezensis","2020-07-26",37.1376,24.4549
"Sillago suezensis","2014-07-15",32.1337,34.66
"Sillago suezensis","2020-07-15",36.9613,25.4056
"Sillago suezensis","2015-08-12",32.0482,34.6893
"Sillago suezensis","2014-05-01",31.8975,34.6121
"Sillago suezensis","2014-08-17",35.3597,33.2003
"Sillago suezensis","2019-07-30",36.3717,28.2298
"Sillago suezensis","2019-05-23",35.3605,33.6457
"Sillago suezensis","2014-02-22",32.2462,34.777
"Sillago suezensis","2011-01-01",36.9302,25.9641
"Sillago suezensis","2016-04-21",32.019,34.676
"Sillago suezensis","2015-02-23",32.0257,34.6786
"Sillago suezensis","1985-01-01",32.076,34.732
"Sillago suezensis","2020-02-11",32.2192,34.7611
"Sillago suezensis","2017-07-15",32.1045,34.7185
"Sillago suezensis","2015-05-26",32.1112,34.7185
"Sillago suezensis","2014-09-21",35.3612,33.1952
"Sillago suezensis","2019-02-11",32.1382,34.7345
"Sillago suezensis","2015-08-28",32.082,34.7079
"Sillago suezensis","2015-09-26",31.9492,34.6467
"Sillago suezensis","2003-04-01",36.5948,36.1702
"Sillago suezensis","2014-09-15",35.3611,33.1886
"Sillago suezensis","2019-08-02",38.7588,22.8615
"Sillago suezensis","2020-09-26",31.9492,34.6467
"Sillago suezensis","2019-02-14",31.92,34.6733
"Solea senegalensis","2018-07-01",35.1407,-2.8233
"Solea senegalensis","2017-10-27",40.5854,22.9306
"Solea senegalensis","2017-10-16",35.8976,14.4956
"Solea senegalensis","1973-01-01",37.263,10.234
"Solea senegalensis","2021-10-30",32.2192,34.7611
"Solea senegalensis","1920-01-01",36.667,-2.402
"Solea senegalensis","2017-09-06",32.0482,34.6893
"Solea senegalensis","1981-01-01",37.186,9.872
"Solea senegalensis","2018-09-26",31.9492,34.6467
"Solea senegalensis","1998-01-01",36.925,8.315
"Ratabulus prionotus","1947-01-01",32.076,34.732
"Sphoeroides marmoratus","2005-01-01",38.118,-0.454
"Sphoeroides marmoratus","2000-12-01",36.498,-4.196
"Sphoeroides marmoratus","1977-01-01",39.994,17.831
"Sphoeroides pachygaster","1987-01-01",35.991,-5.264
"Sphoeroides pachygaster","1987-01-01",36.741,-2.469
"Sphoeroides pachygaster","1999-01-01",37.984,-0.445
"Sphoeroides pachygaster","1992-01-01",43.609,15.581
"Sphoeroides pachygaster","1984-01-01",41.138,1.947
"Sphoeroides pachygaster","2015-01-01",31.192,29.779
"Sphoeroides pachygaster","2021-01-01",39.9946,25.2513
"Sphoeroides pachygaster","1992-01-01",32.321,34.828
"Sphoeroides pachygaster","2015-01-01",36.436,11.048
"Sphoeroides pachygaster","2020-01-01",39.1313,23.7765
"Sphoeroides pachygaster","1979-01-01",39.234,3.213
"Sphoeroides pachygaster","1983-01-01",39.261,3.311
"Sphoeroides pachygaster","1985-01-01",43.725,7.802
"Sphoeroides pachygaster","2008-11-01",37.524,7.949
"Sphoeroides pachygaster","2000-01-01",34.152,11.296
"Sphoeroides pachygaster","1991-01-01",40.079,16.841
"Sphoeroides pachygaster","1993-01-01",41.081,17.232
"Sphoeroides pachygaster","1984-01-01",38.973,9.107
"Sphoeroides pachygaster","1987-01-01",44.282,9.262
"Sphoeroides pachygaster","1988-01-01",44.286,9.301
"Sphoeroides pachygaster","2017-10-23",32.1922,34.7504
"Sphoeroides pachygaster","2014-01-01",36.8085,31.2396
"Sphoeroides pachygaster","2005-08-01",42.699,10.159
"Sphoeroides pachygaster","1996-01-01",42.694,10.207
"Sphoeroides pachygaster","2020-10-29",32.1382,34.7345
"Sphoeroides pachygaster","1998-01-01",44.761,13.722
"Sphoeroides pachygaster","2015-01-01",34.795,13.966
"Sphoeroides pachygaster","1992-01-01",34.458,10.813
"Sphoeroides pachygaster","1990-01-01",36.242,13.974
"Sphoeroides pachygaster","1988-01-01",38.0704,13.978
"Sphoeroides pachygaster","2015-01-01",37.045,10.831
"Sphoeroides pachygaster","2015-01-01",35.03,14.15
"Sphoeroides pachygaster","2015-01-01",34.608,14.2
"Sphoeroides pachygaster","1996-01-01",34.024,10.855
"Sphoeroides pachygaster","2001-01-01",39.787,26.017
"Sphoeroides pachygaster","2014-01-01",36.8969,30.7133
"Sphoeroides pachygaster","2004-01-01",41.331,12.571
"Sphoeroides pachygaster","2006-07-01",36.517,26.394
"Sphoeroides pachygaster","2015-01-01",34.36,11.124
"Sphoeroides pachygaster","2005-01-01",34.642,33.159
"Sphoeroides pachygaster","2005-06-01",37.023,24.431
"Sphoeroides pachygaster","1991-01-01",31.825,34.576
"Sphoeroides pachygaster","2003-08-01",36.6176,25.1409
"Sphoeroides pachygaster","1992-01-01",35.866,27.913
"Sphoeroides pachygaster","1984-01-01",37.466,12.092
"Sphoeroides pachygaster","2020-01-01",40.6098,26.0603
"Sphoeroides pachygaster","2015-01-01",34.398,13.641
"Sphoeroides pachygaster","2015-01-01",34.895,13.966
"Sphoeroides pachygaster","2017-04-01",34.563,35.934
"Sphoeroides pachygaster","2011-10-31",32.2462,34.777
"Sphoeroides pachygaster","1994-01-01",38.137,15.616
"Sphoeroides pachygaster","2015-01-01",34.459,13.223
"Sphoeroides pachygaster","1999-01-01",40.481,26.334
"Sphoeroides pachygaster","2016-10-24",31.992,34.668
"Sphoeroides pachygaster","2015-01-01",34.545,13.835
"Sphoeroides pachygaster","2005-06-01",35.975,23.925
"Sphoeroides pachygaster","2007-01-01",37.9177,15.9774
"Sphoeroides pachygaster","2017-10-01",32.019,34.676
"Sphoeroides pachygaster","2021-10-10",32.0055,34.6733
"Sphoeroides pachygaster","1993-01-01",41.486,19.38
"Sphoeroides pachygaster","2016-04-01",38.717,26.591
"Sphoeroides pachygaster","2006-07-01",37.111,26.736
"Sphyraena chrysotaenia","2019-04-21",36.0619,28.1207
"Sphyraena chrysotaenia","1994-01-01",36.768,34.687
"Sphyraena chrysotaenia","2004-10-15",36.5948,36.1702
"Sphyraena chrysotaenia","2020-07-04",35.6935,34.5629
"Sphyraena chrysotaenia","2018-01-01",33.8903,10.741
"Sphyraena chrysotaenia","2015-06-26",32.1922,34.7504
"Sphyraena chrysotaenia","2018-01-01",36.9499,25.627
"Sphyraena chrysotaenia","2019-04-20",31.9492,34.6866
"Sphyraena chrysotaenia","2017-01-23",32.1337,34.7345
"Sphyraena chrysotaenia","2017-01-01",31.25,29.87
"Sphyraena chrysotaenia","2018-01-01",36.8539,25.686
"Sphyraena chrysotaenia","2011-08-01",36.779,21.935
"Sphyraena chrysotaenia","2019-04-17",31.9492,34.6866
"Sphyraena chrysotaenia","2016-06-25",32.1922,34.7504
"Sphyraena chrysotaenia","2015-11-02",32.082,34.7079
"Sphyraena chrysotaenia","2008-01-01",33.2745,35.1959
"Sphyraena chrysotaenia","2021-11-26",32.019,34.676
"Sphyraena chrysotaenia","2020-07-24",35.6927,34.5604
"Sphyraena chrysotaenia","2019-11-12",31.9492,34.6866
"Sphyraena chrysotaenia","2014-06-15",35.3623,33.6497
"Sphyraena chrysotaenia","2015-06-25",32.1922,34.7504
"Sphyraena chrysotaenia","2017-05-27",31.9492,34.6866
"Sphyraena chrysotaenia","2019-01-08",35.6093,27.1529
"Sphyraena chrysotaenia","1989-01-01",36.569,35.992
"Sphyraena chrysotaenia","2014-07-01",35.1811,25.7123
"Sphyraena chrysotaenia","2014-01-30",32.1337,34.66
"Sphyraena chrysotaenia","1983-01-01",36.773,34.721
"Sphyraena chrysotaenia","2014-12-18",31.9492,34.6866
"Sphyraena chrysotaenia","2021-01-01",37.231,9.865
"Sphyraena chrysotaenia","2013-07-01",35.503,24.174
"Sphyraena chrysotaenia","2018-01-01",36.9482,10.7094
"Sphyraena chrysotaenia","2015-11-24",31.8705,34.4898
"Sphyraena chrysotaenia","2014-08-16",35.3436,33.3542
"Sphyraena chrysotaenia","1962-04-05",36.5948,36.1702
"Sphyraena chrysotaenia","2014-08-17",35.3597,33.2003
"Sphyraena chrysotaenia","2014-08-05",35.363,33.1968
"Sphyraena chrysotaenia","2014-08-19",35.3608,33.2036
"Sphyraena chrysotaenia","2014-05-17",35.4014,25.0349
"Sphyraena chrysotaenia","1983-01-01",36.569,35.992
"Sphyraena chrysotaenia","1984-01-01",36.569,35.992
"Sphyraena chrysotaenia","2014-06-27",35.2663,26.2634
"Sphyraena chrysotaenia","2014-12-03",32.1337,34.7345
"Sphyraena chrysotaenia","2014-08-10",36.4287,27.3536
"Sphyraena chrysotaenia","2013-07-01",35.025,25.89
"Sphyraena chrysotaenia","1994-01-01",36.632,29.064
"Sphyraena chrysotaenia","2019-10-27",32.892,34.9366
"Sphyraena chrysotaenia","2018-07-05",34.9412,25.0501
"Sphyraena chrysotaenia","2021-10-26",35.4783,24.1092
"Sphyraena chrysotaenia","2015-11-24",32.082,34.6148
"Sphyraena chrysotaenia","2021-01-01",36.7491,11.1227
"Sphyraena chrysotaenia","2015-07-28",36.3452,25.4679
"Sphyraena chrysotaenia","2017-12-23",31.92,34.6254
"Sphyraena chrysotaenia","2017-01-01",37.9793,24.3553
"Sphyraena chrysotaenia","2014-12-04",32.1607,34.7398
"Sphyraena chrysotaenia","2019-07-29",33.2627,35.1922
"Sphyraena chrysotaenia","2014-12-19",32.2192,34.6946
"Sphyraena chrysotaenia","1997-01-01",36.6003,24.96
"Sphyraena chrysotaenia","2015-01-08",36.4036,28.2333
"Sphyraena chrysotaenia","2017-01-19",36.4433,28.2414
"Sphyraena chrysotaenia","2017-12-23",32.1337,34.7345
"Sphyraena chrysotaenia","2015-05-18",36.79,10.29
"Sphyraena chrysotaenia","2014-11-01",31.9762,34.66
"Sphyraena chrysotaenia","2002-12-01",36.5948,36.1702
"Sphyraena chrysotaenia","2015-08-03",35.0107,26.1544
"Sphyraena chrysotaenia","2014-08-10",36.1257,29.5788
"Sphyraena chrysotaenia","2018-12-23",35.8904,14.5245
"Sphyraena chrysotaenia","2021-10-01",31.992,34.6068
"Sphyraena chrysotaenia","2014-01-27",32.9392,34.918
"Sphyraena chrysotaenia","2017-01-08",36.1485,29.5985
"Sphyraena chrysotaenia","2010-09-01",32.653,34.851
"Sphyraena chrysotaenia","1997-01-01",36.754,24.5724
"Sphyraena chrysotaenia","2012-07-01",35.757,27.211
"Sphyraena chrysotaenia","2017-05-21",35.3596,33.6159
"Sphyraena chrysotaenia","2018-01-01",36.9115,25.6032
"Sphyraena chrysotaenia","2013-07-01",35.505,23.575
"Sphyraena chrysotaenia","1994-01-01",36.562,35.613
"Sphyraena chrysotaenia","2008-01-01",36.671,35.93
"Sphyraena chrysotaenia","2016-04-28",32.847,34.9074
"Sphyraena chrysotaenia","2021-11-26",32.2192,34.7611
"Sphyraena chrysotaenia","2021-09-01",37.6967,20.9985
"Sphyraena chrysotaenia","2020-01-01",36.9482,10.7094
"Sphyraena chrysotaenia","2019-07-02",35.3619,33.6148
"Sphyraena chrysotaenia","1989-01-01",36.773,34.721
"Sphyraena chrysotaenia","2014-01-01",33.8952,10.6175
"Sphyraena chrysotaenia","1966-01-01",36.776,34.624
"Sphyraena chrysotaenia","2008-01-01",35.914,27.736
"Sphyraena chrysotaenia","2015-12-25",32.1922,34.7504
"Sphyraena chrysotaenia","2005-01-01",32.412,15.095
"Sphyraena chrysotaenia","2014-01-01",35.257,25.745
"Sphyraena chrysotaenia","2015-06-24",32.1112,34.7558
"Sphyraena chrysotaenia","2005-01-01",36.6187,24.9854
"Sphyraena chrysotaenia","2021-01-01",39.9946,25.2513
"Sphyraena chrysotaenia","2014-07-04",34.9312,24.9659
"Sphyraena chrysotaenia","2015-11-08",31.2791,32.2955
"Sphyraena chrysotaenia","2019-07-29",33.2736,35.1818
"Sphyraena chrysotaenia","2014-01-29",32.5432,34.8622
"Sphyraena chrysotaenia","2005-01-01",32.92,12.13
"Sphyraena chrysotaenia","2014-05-23",35.3605,33.6457
"Sphyraena chrysotaenia","2015-01-01",33.8952,10.6175
"Sphyraena chrysotaenia","1989-08-13",37.0395,28.326
"Sphyraena chrysotaenia","2016-02-28",32.1382,34.7345
"Sphyraena chrysotaenia","2014-05-17",35.3596,33.1826
"Sphyraena chrysotaenia","2014-12-26",31.7647,34.5084
"Sphyraena chrysotaenia","2014-08-24",35.3623,33.1945
"Sphyraena chrysotaenia","2014-12-04",32.019,34.676
"Sphyraena chrysotaenia","1993-01-01",35.962,14.435
"Sphyraena chrysotaenia","2022-01-01",36.4393,28.1582
"Sphyraena chrysotaenia","2020-11-30",32.1607,34.7398
"Sphyraena chrysotaenia","1983-01-01",36.212,34.016
"Sphyraena chrysotaenia","2014-07-29",33.2613,35.1842
"Sphyraena chrysotaenia","2014-07-29",39.4638,26.3923
"Sphyraena chrysotaenia","2004-01-01",37.888,26.993
"Sphyraena chrysotaenia","2016-02-26",32.1337,34.7345
"Sphyraena chrysotaenia","2014-07-30",35.1143,24.5511
"Sphyraena chrysotaenia","2018-01-01",36.7476,25.3671
"Sphyraena chrysotaenia","2020-05-11",35.3605,33.1938
"Sphyraena chrysotaenia","2015-08-14",36.4074,27.3584
"Sphyraena chrysotaenia","2016-11-29",32.262,34.6839
"Sphyraena chrysotaenia","2015-05-22",35.3613,33.6306
"Sphyraena chrysotaenia","2019-12-23",32.1337,34.7345
"Sphyraena chrysotaenia","2015-07-01",35.1825,24.3001
"Sphyraena chrysotaenia","2019-01-09",34.9338,24.9826
"Sphyraena chrysotaenia","2008-01-01",36.426,28.185
"Sphyraena chrysotaenia","2017-06-20",32.7762,22.6437
"Sphyraena chrysotaenia",NA,32.0527,34.6919
"Sphyraena chrysotaenia","2018-01-01",36.8474,25.5119
"Sphyraena chrysotaenia","2014-05-19",35.1026,24.564
"Sphyraena chrysotaenia","2016-06-07",36.5272,23.0301
"Sphyraena chrysotaenia","2015-02-27",32.1877,34.7478
"Sphyraena chrysotaenia","2014-06-01",37.1229,25.2858
"Sphyraena chrysotaenia","2018-01-01",33.2558,11.2378
"Sphyraena chrysotaenia","2016-05-27",31.9492,34.6866
"Sphyraena chrysotaenia","2014-06-14",37.5362,22.9197
"Sphyraena chrysotaenia","2014-11-30",32.2192,34.7611
"Sphyraena chrysotaenia","2014-07-06",35.0417,32.2765
"Sphyraena chrysotaenia","2015-11-29",32.3182,34.7052
"Sphyraena chrysotaenia","2014-06-08",35.3595,33.6041
"Sphyraena chrysotaenia","2016-04-28",32.847,34.9393
"Sphyraena chrysotaenia","2019-10-26",32.847,34.9393
"Sphyraena chrysotaenia","2014-10-27",38.8359,22.888
"Sphyraena chrysotaenia","2014-11-24",31.8412,34.4711
"Sphyraena chrysotaenia","2015-12-04",32.0482,34.6893
"Sphyraena chrysotaenia","2014-07-05",35.6927,34.5613
"Sphyraena chrysotaenia","2016-02-28",32.1607,34.668
"Sphyraena chrysotaenia","2016-06-12",35.1665,24.4206
"Sphyraena chrysotaenia","2020-04-18",32.019,34.7185
"Sphyraena chrysotaenia","2014-07-25",35.6816,34.5797
"Sphyraena chrysotaenia","2012-07-01",36.221,27.603
"Sphyraena chrysotaenia","2014-08-11",36.147,29.604
"Sphyraena chrysotaenia","2014-05-28",31.9492,34.6866
"Sphyraena chrysotaenia","1968-02-13",36.774,34.66
"Sphyraena chrysotaenia","2017-07-30",35.1009,24.5629
"Sphyraena chrysotaenia","2014-07-20",34.9269,24.9161
"Sphyraena chrysotaenia","2014-07-26",35.6823,34.5793
"Sphyraena chrysotaenia","2015-08-05",35.5591,27.2042
"Sphyraena chrysotaenia","2021-10-10",32.289,34.7185
"Sphyraena chrysotaenia","2006-08-01",37.034,25.298
"Sphyraena chrysotaenia","2020-05-10",36.4457,28.2287
"Sphyraena chrysotaenia","2017-08-05",35.5373,27.2126
"Sphyraena chrysotaenia","2019-10-30",32.2192,34.7611
"Sphyraena chrysotaenia","1984-01-01",36.773,34.721
"Sphyraena chrysotaenia","2020-04-19",32.0482,34.6893
"Sphyraena chrysotaenia","2020-04-17",34.9297,24.9242
"Sphyraena chrysotaenia","2014-06-07",35.3587,33.6011
"Sphyraena chrysotaenia","1984-01-01",36.212,34.017
"Sphyraena chrysotaenia","2014-08-06",35.5281,27.2053
"Sphyraena chrysotaenia","1970-01-01",32.926,13.255
"Sphyraena chrysotaenia","2014-06-16",35.3612,33.6456
"Sphyraena chrysotaenia","2015-05-27",32.1112,34.7558
"Sphyraena chrysotaenia","2013-07-01",35.021,26.015
"Sphyraena chrysotaenia","2018-04-01",35.3592,25.1063
"Sphyraena chrysotaenia","2005-04-24",36.0803,35.9405
"Sphyraena chrysotaenia","2018-09-29",31.9492,34.6467
"Sphyraena chrysotaenia","2020-10-10",32.289,34.7185
"Sphyraena chrysotaenia","2008-01-01",36.045,27.969
"Sphyraena chrysotaenia","2021-11-27",32.0482,34.6893
"Sphyraena chrysotaenia","2021-11-08",35.3541,25.0429
"Sphyraena chrysotaenia","2017-08-08",36.1644,28.0946
"Sphyraena chrysotaenia","2019-10-28",32.847,34.9393
"Sphyraena chrysotaenia","2019-10-27",32.847,34.9393
"Sphyraena chrysotaenia","2014-08-27",35.3521,33.2511
"Sphyraena chrysotaenia","2017-05-06",35.3575,33.1865
"Sphyraena chrysotaenia","2017-11-30",32.1607,34.7398
"Sphyraena chrysotaenia","2020-10-19",32.1112,34.6547
"Sphyraena chrysotaenia","2015-02-28",31.9492,34.6467
"Sphyraena chrysotaenia","2019-07-19",35.2574,25.7398
"Sphyraena chrysotaenia","2017-08-15",36.4323,27.3934
"Sphyraena chrysotaenia","2015-06-21",35.1773,24.2904
"Sphyraena chrysotaenia","2015-08-25",35.4052,32.9178
"Sphyraena chrysotaenia","2019-09-30",31.9492,34.6467
"Sphyraena chrysotaenia","2019-07-29",33.2541,35.1841
"Sphyraena chrysotaenia","2017-01-07",35.4718,27.1943
"Sphyraena chrysotaenia","2017-06-09",35.5192,23.6524
"Sphyraena chrysotaenia","2015-01-30",32.1045,34.7185
"Sphyraena chrysotaenia","2019-09-28",32.1045,34.7185
"Sphyraena chrysotaenia","2021-10-02",32.082,34.644
"Sphyraena chrysotaenia","2017-07-03",35.5725,24.075
"Sphyraena chrysotaenia","2017-07-12",34.9845,25.2993
"Sphyraena chrysotaenia","2014-07-18",35.3215,25.3926
"Sphyraena chrysotaenia","2019-07-29",33.2598,35.1975
"Sphyraena chrysotaenia","2014-08-02",35.2907,26.2937
"Sphyraena chrysotaenia","2015-12-04",32.0527,34.6919
"Sphyraena chrysotaenia","2017-04-17",32.019,34.7185
"Sphyraena chrysotaenia","2019-08-11",36.147,29.604
"Sphyraena chrysotaenia","2015-07-01",35.2967,25.7276
"Sphyraena chrysotaenia","2008-01-01",36.134,27.707
"Sphyraena chrysotaenia","2014-05-26",35.2677,25.7313
"Sphyraena chrysotaenia","2019-03-01",34.9962,25.5724
"Sphyraena chrysotaenia","2005-01-01",32.081,24.0085
"Sphyraena chrysotaenia","2000-01-01",42.385,18.551
"Sphyraena chrysotaenia","2014-08-26",35.4003,32.9159
"Sphyraena chrysotaenia","2014-07-29",33.2524,35.1834
"Sphyraena chrysotaenia","2018-01-01",36.9546,25.0779
"Sphyraena chrysotaenia","2013-07-01",35.2019,24.1235
"Sphyraena chrysotaenia","2015-02-23",31.9492,34.6467
"Sphyraena chrysotaenia","2014-06-03",36.2851,28.1828
"Sphyraena chrysotaenia","2021-12-26",35.8976,14.4956
"Sphyraena chrysotaenia","2014-06-28",35.009,25.8308
"Sphyraena chrysotaenia","2014-08-12",35.3596,33.1819
"Sphyraena chrysotaenia","2014-05-05",35.0047,25.7402
"Sphyraena chrysotaenia","2018-01-08",36.1476,29.6027
"Sphyraena chrysotaenia","2014-07-10",34.925,24.7782
"Sphyraena chrysotaenia","2017-01-28",32.3992,34.7584
"Sphyraena chrysotaenia","2014-12-18",32.1877,34.7478
"Sphyraena chrysotaenia","2008-01-01",36.424,28.136
"Sphyraena chrysotaenia","2014-05-07",34.9298,24.9241
"Sphyraena chrysotaenia","2014-08-02",35.291,26.2955
"Sphyraena chrysotaenia","2016-04-28",32.9392,34.926
"Sphyraena flavicauda","2005-01-01",32.0806,24.0082
"Sphyraena flavicauda","2005-01-01",32.412,15.095
"Sphyraena flavicauda","2005-05-10",35.4158,25.0203
"Sphyraena flavicauda","2019-02-01",37.0642,7.3886
"Sphyraena flavicauda","2014-01-01",33.9,10.1269
"Sphyraena flavicauda","1991-01-01",32.06,34.756
"Sphyraena flavicauda","2020-08-13",35.3428,33.3473
"Sphyraena flavicauda","2015-05-01",36.328,28.225
"Sphyraena flavicauda","2020-08-04",35.362,33.1991
"Sphyraena flavicauda","2017-01-01",36.9678,25.1219
"Sphyraena flavicauda","2005-01-01",32.92,12.13
"Sphyraena flavicauda","2003-01-01",36.103,28.127
"Sphyraena flavicauda","2018-05-10",35.4158,25.0203
"Sphyraena flavicauda","2009-01-01",36.7101,24.5454
"Sphyraena flavicauda","2003-01-01",36.436,28.191
"Sphyraena flavicauda","2018-05-19",35.128,25.744
"Sphyraena flavicauda","2001-01-01",36.798,30.893
"Sphyrna mokarran","1969-01-01",44.2876,9.2108
"Spratelloides delicatulus","1973-01-01",32.076,34.732
"Spratelloides delicatulus","2014-09-01",35.051,34.023
"Spratelloides delicatulus","2014-09-01",35.0512,34.0226
"Stegastes variabilis","2022-04-01",32.5078,34.8911
"Stegastes variabilis","2013-09-01",35.8913,14.5138
"Stephanolepis diaspros","2014-04-01",36.385,28.247
"Stephanolepis diaspros","2004-10-14",36.5948,36.1702
"Stephanolepis diaspros","2018-07-14",36.1622,29.6294
"Stephanolepis diaspros","2018-09-01",36.9002,15.1526
